"session","task","run","subj","name","stimuli","number","letter","trial.type","cue","number.resp","letter.resp","award","switch","cue.color","target.color","target.color.orig","incentive","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","cue",2,"DMCC8033964","bas_cue_run2_DMCC8033964","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,918,2,2,730297,734803,735721,40390,51,689.907,694.413,695.331,28.408,274.404,520.412,246.019,492.014,738.023
"bas","cue",2,"DMCC8033964","bas_cue_run2_DMCC8033964","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,876,1,1,743496,748002,748878,40390,52,703.106,707.612,708.488,28.408,274.404,520.412,246.019,492.014,738.023
"bas","cue",2,"DMCC8033964","bas_cue_run2_DMCC8033964","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,784,1,1,756695,761201,761985,40390,53,716.305,720.811,721.595,28.408,274.404,520.412,246.019,492.014,738.023
"bas","cue",2,"DMCC8033964","bas_cue_run2_DMCC8033964","4D","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",3200,1,856,1,1,767494,772000,772856,40390,54,727.104,731.61,732.466,28.408,274.404,520.412,246.019,492.014,738.023
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","5H","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",4400,1,686,2,2,149063,153569,154255,117947,1,31.116,35.622,36.308,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,455,2,2,162262,166768,167223,117947,2,44.315,48.821,49.276,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","6I","e","v","c","n",1,1,"error","switch","green","black","green","incentive",4400,0,439,2,1,175474,179967,180406,117947,3,57.527,62.02,62.459,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","4D","e","c","i","n",1,2,"yes","stay","green","black","green","incentive",3200,1,477,1,1,188674,193167,193644,117947,4,70.727,75.22,75.697,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","E3","o","v","i","l",2,1,"yes","switch","green","black","green","incentive",2000,1,459,1,1,200673,205166,205625,117947,5,82.726,87.219,87.678,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,640,2,2,211472,215965,216605,117947,6,93.525,98.018,98.658,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","D4","e","c","i","n",1,2,"yes","switch","green","black","green","incentive",2000,1,470,1,1,222271,226764,227234,117947,7,104.324,108.817,109.287,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,589,2,2,233071,237564,238153,117947,8,115.124,119.617,120.206,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,519,2,2,245070,249563,250082,117947,9,127.123,131.616,132.135,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","I6","e","v","c","l",1,1,"yes","stay","green","black","green","incentive",2000,1,488,1,1,257069,261562,262050,117947,10,139.122,143.615,144.103,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,488,1,1,267869,272362,272850,117947,11,149.922,154.415,154.903,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1A","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",4400,1,633,1,1,279868,284374,285007,117947,12,161.921,166.427,167.06,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,409,1,1,293067,297573,297982,117947,13,175.12,179.626,180.035,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,401,1,1,305066,309573,309974,117947,14,187.119,191.626,192.027,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,462,1,1,317066,321572,322034,117947,15,199.119,203.625,204.087,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,560,2,2,330265,334771,335331,117947,16,212.318,216.824,217.384,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B2","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",2000,1,478,1,1,343464,347970,348448,117947,17,225.517,230.023,230.501,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","D4","e","c","i","l",1,2,"yes","switch","green","black","green","incentive",2000,1,588,2,2,354263,358770,359358,117947,18,236.316,240.823,241.411,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","I6","e","v","c","l",1,1,NA,NA,"red","black","black","nonincentive",3200,1,467,1,1,395074,399567,400034,117947,19,277.127,281.62,282.087,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","5H","o","c","c","n",2,2,"yes","switch","green","black","green","incentive",2000,1,527,2,2,407073,411566,412093,117947,20,289.126,293.619,294.146,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,509,2,2,417873,422366,422875,117947,21,299.926,304.419,304.928,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,471,1,1,431072,435565,436036,117947,22,313.125,317.618,318.089,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,565,1,1,444271,448764,449329,117947,23,326.324,330.817,331.382,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","D4","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",3200,1,574,2,2,455070,459563,460137,117947,24,337.123,341.616,342.19,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","3E","o","v","i","l",2,1,"yes","stay","green","black","green","incentive",3200,1,457,1,1,467070,471563,472020,117947,25,349.123,353.616,354.073,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",2000,1,504,2,2,479069,483562,484066,117947,26,361.122,365.615,366.119,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,520,2,2,489868,494375,494895,117947,27,371.921,376.428,376.948,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,530,2,2,503067,507574,508104,117947,28,385.12,389.627,390.157,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A1","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",2000,1,511,2,2,515067,519573,520084,117947,29,397.12,401.626,402.137,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,604,1,1,525866,530372,530976,117947,30,407.919,412.425,413.029,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,468,1,1,539065,543572,544040,117947,31,421.118,425.625,426.093,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","E3","o","v","i","n",2,1,"yes","stay","green","black","green","incentive",4400,1,449,2,2,549865,554371,554820,117947,32,431.918,436.424,436.873,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","3E","o","v","i","n",2,1,"yes","stay","green","black","green","incentive",4400,1,532,2,2,563064,567570,568102,117947,33,445.117,449.623,450.155,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","E3","o","v","i","n",2,1,"yes","stay","green","black","green","incentive",2000,1,480,2,2,576263,580769,581249,117947,34,458.316,462.822,463.302,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,522,2,2,587062,591569,592091,117947,35,469.115,473.622,474.144,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,536,1,1,599062,603568,604104,117947,36,481.115,485.621,486.157,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","H5","o","c","c","l",2,2,"yes",NA,"green","black","green","incentive",4400,1,475,2,2,641072,645565,646040,117947,37,523.125,527.618,528.093,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","6I","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,571,1,1,654271,658765,659336,117947,38,536.324,540.818,541.389,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","4D","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",4400,1,500,2,2,665071,669564,670064,117947,39,547.124,551.617,552.117,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,518,2,2,678270,682763,683281,117947,40,560.323,564.816,565.334,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","3E","o","v","i","l",2,1,"yes","switch","green","black","green","incentive",3200,1,516,1,1,690269,694762,695278,117947,41,572.322,576.815,577.331,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,526,2,2,702269,706775,707301,117947,42,584.322,588.828,589.354,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","3E","o","v","i","n",2,1,"yes","stay","green","black","green","incentive",4400,1,512,2,2,713068,717574,718086,117947,43,595.121,599.627,600.139,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,465,1,1,726267,730773,731238,117947,44,608.32,612.826,613.291,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","E3","o","v","i","l",2,1,"yes","stay","green","black","green","incentive",3200,1,517,1,1,737066,741573,742090,117947,45,619.119,623.626,624.143,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,567,2,2,749066,753572,754139,117947,46,631.119,635.625,636.192,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,834,1,1,761065,765571,766405,117947,47,643.118,647.624,648.458,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,441,1,1,771864,776371,776812,117947,48,653.917,658.424,658.865,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","H5","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,541,2,2,785063,789570,790111,117947,49,667.116,671.623,672.164,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,554,1,1,798263,802769,803323,117947,50,680.316,684.822,685.376,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","4D","e","c","i","n",1,2,"yes","switch","green","black","green","incentive",2000,1,561,1,1,810262,814768,815329,117947,51,692.315,696.821,697.382,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,509,2,2,821075,825568,826077,117947,52,703.128,707.621,708.13,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,546,1,1,834274,838767,839313,117947,53,716.327,720.82,721.366,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",1,"DMCC8033964","pro_cue_run1_DMCC8033964","1A","o","v","i","n",2,1,NA,"stay","red","black","black","nonincentive",3200,1,624,2,2,845073,849566,850190,117947,54,727.126,731.619,732.243,28.422,274.421,520.419,246.036,492.034,738.032
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","E3","o","v","i","n",2,1,"yes",NA,"green","black","green","incentive",4400,1,513,2,2,74604,79097,79610,43491,1,31.113,35.606,36.119,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","B2","e","c","i","l",1,2,NA,"switch","red","black","black","nonincentive",2000,1,502,2,2,87803,92296,92798,43491,2,44.312,48.805,49.307,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","D4","e","c","i","n",1,2,"yes","switch","green","black","green","incentive",4400,1,609,1,1,98602,103109,103718,43491,3,55.111,59.618,60.227,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,541,2,2,111801,116308,116849,43491,4,68.31,72.817,73.358,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,617,2,2,125001,129507,130124,43491,5,81.51,86.016,86.633,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","3E","o","v","i","n",2,1,"yes","switch","green","black","green","incentive",3200,1,509,2,2,137000,141506,142015,43491,6,93.509,98.015,98.524,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,572,2,2,148999,153505,154077,43491,7,105.508,110.014,110.586,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","4D","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",2000,1,500,2,2,160998,165505,166005,43491,8,117.507,122.014,122.514,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,508,1,1,171798,176304,176812,43491,9,128.307,132.813,133.321,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,0,555,1,2,182597,187103,187658,43491,10,139.106,143.612,144.167,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","E3","o","v","i","l",2,1,"yes","switch","green","black","green","incentive",4400,1,482,1,1,194596,199103,199585,43491,11,151.105,155.612,156.094,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","H5","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,600,2,2,207809,212302,212902,43491,12,164.318,168.811,169.411,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,565,1,1,219808,224301,224866,43491,13,176.317,180.81,181.375,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","6I","e","v","c","l",1,1,"yes","stay","green","black","green","incentive",4400,1,494,1,1,230607,235100,235594,43491,14,187.116,191.609,192.103,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,567,1,1,243807,248300,248867,43491,15,200.316,204.809,205.376,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,531,1,1,255806,260299,260830,43491,16,212.315,216.808,217.339,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","5H","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,1,571,2,2,266605,271098,271669,43491,17,223.114,227.607,228.178,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,669,1,1,277405,281898,282567,43491,18,233.914,238.407,239.076,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","2A","e","v","c","l",1,1,NA,NA,"red","black","black","nonincentive",3200,1,561,1,1,320602,325108,325669,43491,19,277.111,281.617,282.178,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","5H","o","c","c","l",2,2,"yes","stay","green","black","green","incentive",4400,1,525,2,2,332601,337107,337632,43491,20,289.11,293.616,294.141,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","4D","e","c","i","n",1,2,"yes","switch","green","black","green","incentive",2000,1,712,1,1,345800,350307,351019,43491,21,302.309,306.816,307.528,28.406,274.418,520.416,246.019,492.018,738.016
"pro","cue",2,"DMCC8033964","pro_cue_run2_DMCC8033964","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,480,1,1,356600,361106,361586,43491,22,313.109,317.615,318.095,28.406,274.418,520.416,246.019,492.018,738.016
